REMARK ROI 2D Peak Detection System, File: ./ft/test001.ft2
REMARK Detection Levels: -9.68962e+09 and 9.68962e+06
REMARK Detection: X(+/-1) Y(+/-1)
REMARK Interpolation: X(+/-1) Y(+/-1)
REMARK Noise: 735066, Chi2-Threshold: 1.000000e-04, Local Adjustment: None
REMARK Position Tolerances: X(2.3) Y(2.0)
REMARK Sinc Detect ON, Height Adjustments: X(1.200) Y(1.800)
REMARK Sinc Detect Linewidths: X(15.0Hz) Y(5.0Hz)
REMARK Total Peaks: 135, Good Peaks: 135, Questionable Peaks: 0
REMARK Clusters: 81, Max Cluster Size: 14
REMARK ROI Spectral Axis Limits:

DATA  X_AXIS 1H           1   617    6.998ppm    3.992ppm
DATA  Y_AXIS 13C          1  1026  105.963ppm   89.385ppm

VARS   INDEX X_AXIS Y_AXIS DX DY X_PPM Y_PPM X_HZ Y_HZ XW YW XW_HZ YW_HZ X1 X3 Y1 Y3 HEIGHT DHEIGHT VOL PCHI2 TYPE ASS CLUSTID MEMCNT
FORMAT %5d %9.3f %9.3f %6.3f %6.3f %8.3f %8.3f %9.3f %9.3f %7.3f %7.3f %8.3f %8.3f %4d %4d %4d %4d %+e %+e %+e %.5f %d %s %4d %4d

 107   457.009   783.513  1.009  3.138    4.773   93.307  3580.978 17605.031   5.487   7.359   20.092   22.459  456  458  783  784  1.058197e+07  5.545879e+05  6.000300e+07 0.00000 1 None   62    1
 108   266.791   784.678  0.235  0.891    5.701   93.288  4277.576 17601.473   8.096  15.372   29.648   46.910  261  273  774  796  1.194903e+08  5.490469e+05  1.746875e+10 0.00000 1 None   58   14
 109   293.479   787.350  3.038  2.311    5.571   93.245  4179.843 17593.320   7.072   7.324   25.898   22.351  292  298  782  789  1.114966e+07  5.553256e+05  6.486595e+08 0.00000 1 None   58   14
 110   300.725   787.451  2.134  1.104    5.536   93.243  4153.305 17593.012   8.116   5.475   29.721   16.708  295  307  783  791  1.518622e+07  5.566439e+05  1.309714e+09 0.00000 1 None   58   14
 111   311.426   789.808  2.464  1.399    5.483   93.205  4114.118 17585.818   9.134   8.986   33.449   27.423  305  315  786  796  2.096182e+07  5.505265e+05  1.619478e+09 0.00000 1 None   58   14
 112   454.694   793.204  2.669  2.321    4.784   93.150  3589.455 17575.457   7.189   7.847   26.326   23.947  455  455  793  793  9.848861e+06  5.524209e+05  9.800025e+06 0.00000 1 None   63    1
 113   248.400   794.405  0.190  0.169    5.791   93.131  4344.927 17571.789   5.309   5.360   19.443   16.357  244  252  790  798  9.002202e+07  5.617156e+05  3.448142e+09 0.00000 1 None   58   14
 114   277.320   793.818  0.356  0.145    5.650   93.140  4239.019 17573.582   7.875   6.050   28.837   18.464  271  283  790  798  9.050316e+07  5.512953e+05  6.034998e+09 0.00000 1 None   58   14
 115   403.057   802.742  1.417  1.257    5.036   92.996  3778.555 17546.346   8.787   7.777   32.180   23.734  399  408  800  807  1.935692e+07  5.492421e+05  1.030646e+09 0.00000 1 None   64    1
 116   230.437   810.070  0.321  0.135    5.879   92.877  4410.710 17523.982   5.783   5.286   21.177   16.131  226  234  806  814  6.569027e+07  5.556797e+05  2.606244e+09 0.00000 1 None   65    1
 117   263.896   810.195  0.711  1.063    5.715   92.875  4288.177 17523.604   4.860   6.002   17.797   18.315  263  265  809  812  1.233433e+07  5.513271e+05  1.275226e+08 0.00000 1 None   66    1
 118   218.751   812.309  2.536  1.855    5.936   92.841  4453.505 17517.150   7.420   6.494   27.174   19.819  218  219  812  817  1.004836e+07  5.520072e+05  1.541334e+08 0.00000 1 None   67    2
 119   292.331   812.202  0.315  0.150    5.577   92.843  4184.047 17517.479   5.915   4.890   21.662   14.922  288  296  809  815  5.912247e+07  5.546476e+05  2.033684e+09 0.00000 1 None   68    1
 120   325.754   811.963  1.138  0.483    5.413   92.847  4061.647 17518.207   4.966   3.952   18.187   12.060  326  326  812  812  9.914317e+06  5.525711e+05  9.864008e+06 0.00000 1 None   69    1
 121   253.255   822.284  0.284  0.309    5.767   92.680  4327.146 17486.711   5.871   6.428   21.499   19.616  249  257  817  827  5.675379e+07  5.530615e+05  2.844119e+09 0.00000 1 None   70    1
 122   218.002   822.795  0.409  2.084    5.939   92.671  4456.245 17485.152   5.585  12.246   20.453   37.371  214  222  814  832  2.648288e+07  5.479411e+05  2.485102e+09 0.00000 1 None   67    2
 123   259.814   835.957  0.371  0.229    5.735   92.459  4303.125 17444.984   4.696   4.284   17.197   13.073  257  263  834  839  2.466419e+07  5.530675e+05  5.707748e+08 0.00000 1 None   71    1
 124   275.140   836.745  0.581  0.589    5.660   92.446  4247.002 17442.578   4.826   4.785   17.672   14.602  273  277  835  839  1.567012e+07  5.536833e+05  2.789215e+08 0.00000 1 None   72    1
 125   264.610   844.815  4.086  0.796    5.712   92.315  4285.563 17417.953   9.826   6.498   35.983   19.832  260  272  841  850  1.925494e+07  5.542124e+05  1.920498e+09 0.00000 1 None   73    2
 126   268.775   846.977  1.171  1.657    5.692   92.280  4270.309 17411.352   7.489  10.743   27.424   32.785  264  273  839  855  2.105993e+07  5.493179e+05  2.310214e+09 0.00000 1 None   73    2
 127   217.136   848.666  0.384  0.414    5.944   92.253  4459.419 17406.199   4.789   4.587   17.537   13.999  215  220  846  851  2.348672e+07  5.571577e+05  4.988067e+08 0.00000 1 None   74    1
 128   311.171   859.600  1.019  3.194    5.485   92.076  4115.052 17372.830   6.370  10.017   23.328   30.570  308  314  853  864  1.617192e+07  5.510712e+05  9.904662e+08 0.00000 1 None   75    1
 129   272.779   902.055  1.174  1.378    5.672   91.389  4255.649 17243.270   5.703   7.370   20.885   22.490  271  274  900  907  1.214599e+07  5.511679e+05  3.349771e+08 0.00000 1 None   76    1
 130   195.397   912.163  0.521  0.205    6.050   91.226  4539.029 17212.422   6.963   5.685   25.500   17.349  190  200  908  916  5.513058e+07  5.530212e+05  2.728909e+09 0.00000 1 None   77    1
 131   291.155   920.185  1.083  1.452    5.582   91.096  4188.354 17187.941   6.143   7.473   22.498   22.804  289  293  917  925  1.376169e+07  5.500856e+05  5.020428e+08 0.00000 1 None   78    2
 132   291.946   924.624  1.035  1.100    5.578   91.024  4185.455 17174.393   6.191   5.453   22.673   16.641  290  294  921  927  1.335606e+07  5.546366e+05  3.916999e+08 0.00000 1 None   78    2
 133   246.570   933.147  0.125  0.121    5.800   90.887  4351.628 17148.383   5.056   6.671   18.515   20.359  243  251  928  938  1.273082e+08  5.574767e+05  5.843341e+09 0.00000 1 None   79    1
 134   280.664   933.224  1.033  1.135    5.633   90.885  4226.771 17148.146   5.046   6.218   18.480   18.975  279  282  931  936  1.318872e+07  5.543898e+05  2.530722e+08 0.00000 1 None   80    1
 135   246.239   987.423  1.196  3.256    5.802   90.009  4352.841 16982.746   5.319   8.080   19.478   24.658  246  247  986  988  1.075681e+07  5.531029e+05  6.144448e+07 0.00000 1 None   81    1
